Place,Class,lat,long
"Hampshire County, Massachusetts",Class B,42.3471357,-72.6624209
"Plymouth County, Massachusetts",Class A,41.9120406,-70.7168469
"Plymouth County, Massachusetts",,41.9120406,-70.7168469
"Plymouth County, Massachusetts",Class B,41.9120406,-70.7168469
"Plymouth County, Massachusetts",Class B,41.9120406,-70.7168469
"Plymouth County, Massachusetts",Class B,41.9120406,-70.7168469
"Worcester County, Massachusetts",Class B,42.4096528,-71.8571331
"Worcester County, Massachusetts",Class B,42.4096528,-71.8571331
"Worcester County, Massachusetts",Class B,42.4096528,-71.8571331
"Worcester County, Massachusetts",Class A,42.4096528,-71.8571331
"Worcester County, Massachusetts",Class B,42.4096528,-71.8571331
"Worcester County, Massachusetts",Class A,42.4096528,-71.8571331
"Allegany County, Maryland",Class A,39.6255251,-78.6114999
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class A,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Anne Arundel County, Maryland",Class B,38.9530109,-76.5488232
"Baltimore County, Maryland",Class A,39.4647665,-76.7336521
"Baltimore County, Maryland",Class B,39.4647665,-76.7336521
"Baltimore County, Maryland",Class B,39.4647665,-76.7336521
"Carroll County, Maryland",Class B,39.5423418,-77.0564464
"Carroll County, Maryland",Class B,39.5423418,-77.0564464
"Cecil County, Maryland",Class B,39.5739403,-75.94632399999999
"Dorchester County, Maryland",Class A,38.4152819,-76.17837390000001
"Fredrick County, Maryland",Class B,39.3844507,-77.4701972
"Fredrick County, Maryland",Class A,39.3844507,-77.4701972
"Garrett County, Maryland",Class A,39.5681243,-79.29021329999999
"Harford County, Maryland",Class A,39.5838964,-76.3637285
"Harford County, Maryland",Class A,39.5838964,-76.3637285
"Harford County, Maryland",Class B,39.5838964,-76.3637285
"Harford County, Maryland",Class B,39.5838964,-76.3637285
"Harford County, Maryland",Class B,39.5838964,-76.3637285
"Harford County, Maryland",Class A,39.5838964,-76.3637285
"Howard County, Maryland",Class A,39.2873463,-76.964306
"Montgomery County, Maryland",Class A,39.1547426,-77.2405153
"Montgomery County, Maryland",Class B,39.1547426,-77.2405153
"Montgomery County, Maryland",Class B,39.1547426,-77.2405153
"Prince George's County, Maryland",Class B,38.78492110000001,-76.8720961
"Washington County, Maryland",Class A,39.6130477,-77.69941969999999
"Washington County, Maryland",Class A,39.6130477,-77.69941969999999
"Worcester County, Maryland",Class B,38.1584227,-75.4344727
"Androscoggin County, Maine",Class A,44.19124160000001,-70.17070369999999
"Androscoggin County, Maine",Class B,44.19124160000001,-70.17070369999999
"Aroostook County, Maine",Class B,46.819941,-68.4766064
"Cumberland County, Maine",Class B,43.81329789999999,-70.3870587
"Hancock County, Maine",Class B,44.5770308,-68.3566918
"Hancock County, Maine",Class B,44.5770308,-68.3566918
"Oxford County, Maine",Class B,44.4906897,-70.7840564
"Oxford County, Maine",Class B,44.4906897,-70.7840564
"Oxford County, Maine",Class A,44.4906897,-70.7840564
"Oxford County, Maine",Class A,44.4906897,-70.7840564
"Oxford County, Maine",Class A,44.4906897,-70.7840564
"Penobscot County, Maine",Class B,45.3230777,-68.5806727
"Penobscot County, Maine",Class A,45.3230777,-68.5806727
"Piscataquis County, Maine",Class B,45.70498569999999,-69.3375071
"Waldo County, Maine",Class A,44.5106837,-69.20778949999999
"York County, Maine",Class B,43.4132697,-70.6702521
"York County, Maine",Class B,43.4132697,-70.6702521
"York County, Maine",Class B,43.4132697,-70.6702521
"York County, Maine",Class A,43.4132697,-70.6702521
"Alcona County, Michigan",Class A,44.7210061,-83.1649001
"Alcona County, Michigan",Class B,44.7210061,-83.1649001
"Alcona County, Michigan",Class A,44.7210061,-83.1649001
"Alcona County, Michigan",Class A,44.7210061,-83.1649001
"Alcona County, Michigan",Class A,44.7210061,-83.1649001
"Alger County, Michigan",Class B,46.927418,-86.5087741
"Alger County, Michigan",Class A,46.927418,-86.5087741
"Allegan County, Michigan",Class B,42.5709865,-86.3376761
"Alpena County, Michigan",Class A,45.0168239,-83.1116742
"Alpena County, Michigan",Class B,45.0168239,-83.1116742
"Alpena County, Michigan",Class A,45.0168239,-83.1116742
"Alpena County, Michigan",Class B,45.0168239,-83.1116742
"Arenac County, Michigan",Class B,43.9973355,-83.67739279999999
"Baraga County, Michigan",Class A,46.7352761,-88.3010401
"Baraga County, Michigan",Class B,46.7352761,-88.3010401
"Baraga County, Michigan",Class B,46.7352761,-88.3010401
"Barry County, Michigan",Class B,42.5354321,-85.35496499999999
"Benzie County, Michigan",Class B,44.678277,-86.2970998
"Benzie County, Michigan",Class A,44.678277,-86.2970998
"Benzie County, Michigan",Class B,44.678277,-86.2970998
"Benzie County, Michigan",Class B,44.678277,-86.2970998
"Benzie County, Michigan",Class B,44.678277,-86.2970998
"Berrien County, Michigan",Class B,42.0320742,-86.7416374
"Berrien County, Michigan",Class B,42.0320742,-86.7416374
"Berrien County, Michigan",Class B,42.0320742,-86.7416374
"Calhoun County, Michigan",Class B,42.2073905,-85.02334599999999
"Calhoun County, Michigan",Class B,42.2073905,-85.02334599999999
"Cass County, Michigan",Class B,41.9299158,-86.0121573
"Cass County, Michigan",Class B,41.9299158,-86.0121573
"Charlevoix County, Michigan",Class B,45.4342853,-85.4374778
"Cheboygan County, Michigan",Class B,45.5472257,-84.56362829999999
"Cheboygan County, Michigan",Class B,45.5472257,-84.56362829999999
"Cheboygan County, Michigan",Class A,45.5472257,-84.56362829999999
"Cheboygan County, Michigan",Class B,45.5472257,-84.56362829999999
"Chippewa County, Michigan",Class A,46.3117082,-84.59320939999999
"Chippewa County, Michigan",Class A,46.3117082,-84.59320939999999
"Crawford County, Michigan",Class B,44.6524316,-84.68974949999999
"Crawford County, Michigan",Class B,44.6524316,-84.68974949999999
"Delta County, Michigan",Class B,45.7124142,-86.98441749999999
"Delta County, Michigan",Class A,45.7124142,-86.98441749999999
